instance_file,n_items,capacity,total_weight,total_value,feasible,inference_time_ms,selected_items
instance_0467.npz,83,27940,27940,31134,1,172.1245,"[0, 2, 4, 5, 6, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 23, 24, 26, 27, 28, 29, 31, 32, 35, 37, 38, 39, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 60, 61, 62, 63, 68, 70, 71, 73, 74, 75, 77, 78, 79, 80, 81, 82]"
instance_0468.npz,66,24786,24786,28508,1,120.2199,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 22, 23, 26, 27, 29, 31, 33, 35, 37, 38, 39, 40, 41, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 59, 60, 62, 63, 65]"
instance_0469.npz,12,3134,3125,3705,1,2.5293,"[1, 2, 4, 5, 7, 8, 9]"
instance_0470.npz,87,29039,29034,32829,1,191.5998,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 21, 24, 26, 29, 30, 31, 33, 36, 37, 38, 39, 40, 41, 44, 45, 46, 47, 48, 49, 50, 51, 52, 55, 56, 57, 60, 61, 62, 67, 69, 70, 72, 74, 76, 78, 79, 81, 82, 83, 85, 86]"
instance_0471.npz,11,4885,4871,4968,1,3.7632,"[0, 1, 2, 3, 4, 7, 9, 10]"
instance_0472.npz,13,4275,4259,5054,1,3.5604,"[0, 1, 3, 4, 5, 6, 7, 8, 10]"
instance_0473.npz,60,23528,23528,26763,1,101.8647,"[1, 3, 4, 5, 7, 9, 11, 12, 13, 14, 15, 16, 17, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 35, 37, 38, 39, 41, 43, 44, 45, 46, 48, 49, 51, 53, 54, 55, 56, 57, 59]"
instance_0474.npz,93,33207,33206,37095,1,242.5837,"[0, 1, 2, 3, 5, 6, 8, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 55, 56, 58, 59, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72, 73, 74, 76, 77, 78, 80, 82, 84, 85, 86, 87, 88, 92]"
instance_0475.npz,96,38563,38562,43274,1,288.9011,"[1, 2, 5, 6, 8, 9, 10, 11, 12, 17, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 55, 57, 58, 59, 60, 61, 64, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 79, 81, 82, 84, 85, 86, 87, 89, 90, 91, 92, 93, 94, 95]"
instance_0476.npz,18,6880,6871,7362,1,8.2694,"[0, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17]"
instance_0477.npz,47,16994,16994,19650,1,59.4726,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 21, 23, 24, 26, 27, 29, 31, 32, 34, 35, 36, 37, 38, 39, 40, 43, 44, 45, 46]"
instance_0478.npz,18,7315,7302,7940,1,9.104,"[0, 2, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17]"
instance_0479.npz,57,23084,23084,25428,1,88.205,"[0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 24, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 42, 43, 45, 46, 47, 48, 51, 52, 53, 54, 55, 56]"
instance_0480.npz,62,27859,27852,30090,1,129.3146,"[0, 1, 3, 4, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 54, 55, 58, 59, 60, 61]"
instance_0481.npz,88,36080,36079,40488,1,229.4474,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 34, 36, 37, 38, 39, 40, 41, 42, 43, 46, 48, 49, 51, 52, 54, 55, 56, 58, 59, 63, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 80, 81, 82, 84, 85, 86, 87]"
instance_0482.npz,46,18422,18422,20284,1,61.0332,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 22, 23, 24, 25, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 41, 43, 45]"
instance_0483.npz,19,10341,10329,12055,1,13.7064,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 17, 18]"
instance_0484.npz,40,16360,16345,18229,1,48.2174,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 33, 35, 36, 37, 38, 39]"
instance_0485.npz,27,10572,10562,11854,1,19.8232,"[0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 26]"
instance_0486.npz,87,38677,38676,42644,1,265.3327,"[0, 2, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 85, 86]"
instance_0487.npz,93,43536,43533,46429,1,332.0254,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 60, 61, 63, 64, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 82, 83, 84, 85, 86, 87, 88, 89, 92]"
instance_0488.npz,34,12380,12366,12871,1,30.4822,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]"
instance_0489.npz,44,19366,19347,20412,1,64.8988,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43]"
instance_0490.npz,10,5675,5607,5190,1,3.8597,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
instance_0491.npz,14,4757,4745,5214,1,4.4953,"[0, 1, 2, 3, 4, 6, 8, 9, 10, 12, 13]"
instance_0492.npz,77,36366,36361,39154,1,218.8068,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76]"
instance_0493.npz,87,40358,40356,42786,1,264.9639,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 54, 55, 56, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 83, 84, 85, 86]"
instance_0494.npz,36,16183,16169,17298,1,43.8591,"[0, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35]"
instance_0495.npz,100,49812,49810,53791,1,379.806,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 97, 98, 99]"
instance_0496.npz,17,6833,6820,6904,1,8.2977,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
instance_0497.npz,21,9974,9964,10616,1,14.993,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20]"
instance_0498.npz,68,30060,30054,31510,1,157.4588,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67]"
instance_0499.npz,82,47497,47497,50977,1,307.7587,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81]"
instance_0500.npz,20,958,934,1185,1,0.5564,[10]
instance_0501.npz,78,960,960,1243,1,2.2566,[36]
instance_0502.npz,88,1341,1337,1697,1,4.3619,"[53, 58, 73, 78, 87]"
instance_0503.npz,53,1215,1210,1539,1,1.9804,"[8, 9, 19, 27]"
instance_0504.npz,28,984,979,1241,1,0.7712,"[2, 15]"
instance_0505.npz,61,1952,1943,2472,1,4.996,"[3, 26, 29, 60]"
instance_0506.npz,92,3275,3275,4170,1,15.3552,"[0, 18, 36, 42, 48, 50, 59, 62, 78]"
instance_0507.npz,14,753,748,935,1,0.2753,"[6, 8, 9]"
instance_0508.npz,59,2586,2582,3310,1,7.3961,"[18, 21, 48]"
instance_0509.npz,42,1882,1882,2409,1,3.7077,"[4, 9, 22, 28]"
instance_0510.npz,65,3184,3181,3979,1,13.4791,"[9, 17, 21, 27, 35, 38, 43, 47, 51]"
instance_0511.npz,89,5576,5574,7134,1,31.8633,"[1, 26, 28, 38, 42, 43, 46, 59, 69]"
instance_0512.npz,15,955,946,1144,1,0.5905,"[2, 5, 8, 9, 11, 14]"
instance_0513.npz,44,3020,3015,3847,1,7.4881,"[3, 5, 9, 25, 33, 40]"
instance_0514.npz,25,1917,1915,2385,1,2.2958,"[2, 18, 23]"
instance_0515.npz,20,1584,1572,1983,1,1.3625,"[0, 2, 19]"
instance_0516.npz,91,7595,7595,9574,1,42.3559,"[2, 3, 8, 12, 14, 24, 26, 32, 40, 47, 50, 54, 65, 76, 78, 82, 83, 85]"
instance_0517.npz,100,8205,8200,10254,1,49.823,"[10, 18, 19, 40, 54, 57, 58, 59, 61, 63, 69, 70, 85, 87, 91, 92, 96, 97, 98]"
instance_0518.npz,50,3969,3962,4840,1,11.5816,"[1, 6, 8, 12, 14, 16, 27, 33, 40, 42, 48]"
instance_0519.npz,80,8529,8527,10558,1,43.2924,"[3, 9, 11, 12, 22, 35, 42, 43, 48, 52, 58, 61, 63, 69, 70, 76, 77]"
instance_0520.npz,66,7280,7276,8901,1,29.5746,"[3, 10, 21, 22, 23, 26, 28, 31, 38, 42, 50, 54, 57, 59]"
instance_0521.npz,76,8632,8631,10523,1,42.8319,"[0, 3, 8, 10, 14, 23, 26, 28, 31, 32, 33, 35, 51, 52, 59, 60, 63, 65, 73, 74]"
instance_0522.npz,91,10865,10861,13452,1,65.06,"[4, 7, 8, 10, 12, 19, 23, 40, 46, 50, 52, 57, 61, 69, 72, 78, 84, 90]"
instance_0523.npz,22,3340,3321,4011,1,3.9597,"[2, 7, 12, 16, 20]"
instance_0524.npz,48,5887,5876,7270,1,17.0146,"[9, 15, 23, 31, 34, 37, 39, 40, 46]"
instance_0525.npz,39,4715,4712,5681,1,11.1103,"[1, 10, 15, 16, 18, 20, 21, 25, 29, 33]"
instance_0526.npz,12,872,872,868,1,0.4717,"[0, 1, 4, 8]"
instance_0527.npz,98,13356,13351,16386,1,86.9345,"[4, 7, 9, 10, 11, 13, 19, 24, 25, 26, 28, 33, 34, 37, 38, 39, 46, 47, 49, 52, 53, 54, 57, 68, 74, 85, 87, 97]"
instance_0528.npz,63,9228,9228,11254,1,37.9546,"[3, 4, 12, 14, 18, 21, 25, 28, 39, 41, 42, 45, 46, 47, 49, 51, 52, 55, 56]"
instance_0529.npz,29,4239,4222,4619,1,7.4688,"[2, 8, 9, 10, 12, 13, 16, 20, 25, 28]"
instance_0530.npz,36,5039,5037,6251,1,10.3152,"[0, 2, 3, 6, 10, 11, 19, 20, 23, 25]"
instance_0531.npz,74,12593,12592,15404,1,61.6679,"[1, 2, 3, 4, 7, 9, 12, 16, 18, 31, 33, 35, 39, 40, 41, 44, 50, 51, 53, 54, 56, 57, 67, 71]"
instance_0532.npz,64,10888,10888,13196,1,48.0624,"[3, 7, 8, 10, 14, 15, 16, 17, 21, 22, 23, 24, 28, 32, 34, 35, 36, 40, 41, 47, 51, 53, 57, 59, 60]"
instance_0533.npz,77,12608,12608,15243,1,62.6297,"[0, 1, 3, 5, 6, 7, 9, 12, 17, 18, 19, 28, 29, 31, 33, 37, 38, 39, 40, 49, 62, 65, 69, 75]"
instance_0534.npz,45,7790,7789,9440,1,22.7921,"[1, 3, 4, 8, 10, 11, 14, 23, 26, 29, 31, 34, 37, 42]"
instance_0535.npz,34,6131,6116,7300,1,13.2139,"[0, 1, 9, 10, 13, 16, 17, 20, 22, 26, 29, 33]"
instance_0536.npz,45,8960,8949,10600,1,26.2134,"[1, 3, 5, 6, 9, 10, 13, 16, 17, 19, 23, 24, 25, 28, 30, 34, 38, 39, 42]"
instance_0537.npz,22,4135,4123,4959,1,5.4755,"[1, 3, 7, 8, 14, 15, 16, 17, 20, 21]"
instance_0538.npz,72,13034,13032,15505,1,72.9856,"[1, 3, 5, 6, 9, 11, 14, 18, 26, 27, 28, 29, 31, 33, 34, 38, 41, 50, 51, 52, 54, 56, 58, 61, 65, 68, 70, 71]"
instance_0539.npz,82,16098,16098,19048,1,98.0582,"[2, 4, 5, 6, 8, 13, 17, 18, 19, 20, 21, 22, 26, 28, 29, 33, 38, 40, 43, 49, 50, 51, 52, 54, 55, 56, 58, 60, 62, 68, 69, 70, 73, 74, 79, 81]"
instance_0540.npz,96,20310,20309,24005,1,139.2479,"[3, 4, 5, 8, 12, 13, 14, 15, 16, 17, 19, 20, 21, 24, 25, 32, 34, 37, 41, 42, 43, 44, 47, 48, 52, 54, 56, 58, 62, 63, 68, 70, 71, 72, 73, 79, 81, 87, 88, 91, 94, 95]"
instance_0541.npz,41,8756,8753,10409,1,21.7884,"[0, 1, 2, 3, 6, 11, 12, 14, 15, 16, 19, 24, 28, 29, 30, 33, 36]"
instance_0542.npz,60,13217,13213,16142,1,53.2358,"[0, 1, 8, 9, 17, 20, 26, 28, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 48, 50, 54, 56, 59]"
instance_0543.npz,15,2866,2859,3531,1,2.379,"[1, 3, 7, 9, 10, 11, 14]"
instance_0544.npz,32,6846,6845,7783,1,12.618,"[0, 1, 2, 5, 6, 7, 8, 12, 15, 16, 18, 19, 21, 23, 25, 27, 30]"
instance_0545.npz,91,19722,19721,23305,1,125.9208,"[0, 1, 2, 3, 4, 5, 8, 14, 15, 16, 17, 18, 22, 23, 24, 25, 27, 28, 30, 31, 34, 35, 39, 40, 41, 45, 50, 51, 52, 55, 59, 60, 62, 64, 65, 67, 70, 71, 74, 75, 76, 78, 82, 86, 87, 89]"
instance_0546.npz,48,12233,12233,14421,1,43.3639,"[2, 7, 12, 13, 16, 19, 20, 22, 23, 25, 26, 27, 29, 30, 35, 36, 38, 41, 45, 46, 47]"
instance_0547.npz,86,20946,20943,24251,1,128.4287,"[2, 3, 5, 8, 9, 10, 12, 15, 16, 17, 19, 21, 22, 23, 25, 32, 34, 37, 40, 42, 44, 46, 48, 50, 56, 58, 60, 61, 63, 66, 67, 70, 71, 72, 73, 76, 77, 79, 80, 83, 84]"
instance_0548.npz,85,19900,19899,23516,1,113.0859,"[0, 2, 3, 7, 8, 12, 16, 18, 19, 23, 25, 27, 29, 32, 34, 35, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 52, 55, 64, 67, 70, 72, 74, 75, 76, 78, 79, 81, 84]"
instance_0549.npz,50,12773,12773,14684,1,40.8797,"[1, 4, 5, 7, 14, 16, 19, 20, 21, 24, 25, 28, 30, 31, 32, 34, 39, 41, 42, 43, 44, 46, 48, 49]"
instance_0550.npz,84,20878,20877,24791,1,119.2592,"[5, 8, 10, 11, 12, 15, 16, 17, 20, 22, 23, 28, 29, 34, 35, 37, 39, 41, 43, 46, 47, 50, 55, 56, 57, 58, 60, 62, 64, 65, 66, 67, 68, 75, 76, 78, 79, 80, 82]"
instance_0551.npz,15,3297,3294,3682,1,2.6786,"[2, 3, 4, 5, 6, 9, 10, 14]"
instance_0552.npz,81,21514,21514,24571,1,118.1204,"[1, 2, 3, 4, 6, 8, 11, 12, 14, 16, 17, 18, 19, 22, 23, 24, 28, 32, 34, 35, 36, 39, 43, 44, 45, 46, 50, 52, 55, 59, 63, 64, 66, 68, 69, 70, 72, 75, 77, 78, 79, 80]"
instance_0553.npz,56,14700,14700,17071,1,54.5099,"[0, 2, 3, 6, 7, 8, 9, 10, 15, 17, 23, 25, 26, 28, 29, 32, 34, 37, 38, 39, 41, 42, 43, 44, 45, 47, 48, 52, 53, 54, 55]"
instance_0554.npz,93,23162,23159,26677,1,150.4438,"[0, 1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 17, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 37, 38, 41, 44, 46, 47, 48, 54, 55, 56, 57, 61, 64, 69, 70, 71, 72, 75, 76, 77, 78, 81, 83, 86, 91, 92]"
instance_0555.npz,34,11372,11364,12932,1,27.8275,"[1, 2, 4, 6, 7, 9, 11, 12, 14, 15, 21, 23, 24, 25, 26, 27, 28, 30, 33]"
instance_0556.npz,24,7023,7022,7621,1,11.7639,"[1, 2, 3, 4, 7, 8, 9, 11, 14, 15, 16, 18, 19, 21, 22, 23]"
instance_0557.npz,52,16231,16229,19248,1,60.3487,"[0, 2, 3, 4, 5, 7, 9, 11, 12, 13, 14, 18, 22, 23, 24, 26, 28, 29, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 51]"
instance_0558.npz,47,14455,14452,16995,1,45.3577,"[3, 4, 5, 8, 10, 12, 16, 18, 19, 20, 21, 22, 24, 25, 26, 28, 29, 30, 32, 35, 38, 39, 40, 42, 44, 45, 46]"
instance_0559.npz,65,17241,17241,20442,1,77.8235,"[0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 13, 15, 17, 18, 19, 21, 27, 28, 30, 31, 33, 38, 39, 42, 45, 47, 51, 52, 54, 55, 56, 58, 60, 61, 62, 63, 64]"
instance_0560.npz,38,10564,10564,12457,1,26.9799,"[1, 2, 5, 6, 7, 10, 12, 14, 15, 16, 17, 19, 20, 25, 27, 28, 29, 31, 32, 36, 37]"
instance_0561.npz,41,12794,12787,15231,1,37.0845,"[1, 2, 3, 5, 6, 7, 9, 10, 11, 14, 18, 19, 21, 24, 27, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39]"
instance_0562.npz,77,23149,23146,26819,1,135.5411,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 13, 14, 15, 17, 18, 21, 22, 27, 30, 32, 33, 34, 37, 38, 40, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 69, 72, 74, 76]"
instance_0563.npz,86,26686,26679,30330,1,164.8118,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 27, 30, 32, 34, 37, 42, 43, 44, 45, 46, 48, 49, 53, 54, 57, 58, 59, 63, 64, 66, 67, 70, 73, 74, 75, 77, 78, 81, 83, 85]"
instance_0564.npz,91,28076,28072,31684,1,173.5817,"[0, 2, 3, 4, 6, 7, 8, 12, 13, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 39, 41, 42, 43, 46, 47, 48, 49, 51, 52, 53, 55, 56, 57, 58, 59, 60, 65, 68, 69, 70, 71, 73, 74, 79, 81, 83, 85, 86, 87]"
instance_0565.npz,69,25338,25337,28393,1,127.4984,"[0, 3, 6, 7, 8, 10, 14, 15, 17, 19, 20, 22, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 45, 46, 47, 48, 49, 51, 53, 54, 55, 56, 57, 58, 60, 61, 63, 64, 65, 66, 68]"
instance_0566.npz,80,26382,26379,28939,1,150.5111,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 21, 22, 23, 24, 26, 27, 30, 31, 32, 33, 34, 35, 36, 37, 39, 43, 44, 45, 48, 49, 50, 51, 53, 54, 56, 57, 58, 59, 60, 61, 63, 64, 67, 69, 70, 71, 73, 75, 76, 77, 78, 79]"
instance_0567.npz,40,14093,14084,16638,1,39.5264,"[3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 23, 25, 30, 31, 33, 36, 38, 39]"
instance_0568.npz,46,15565,15565,17842,1,51.7434,"[0, 3, 4, 5, 6, 9, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 41, 44, 45]"
instance_0569.npz,35,12137,12136,13106,1,27.7866,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19, 21, 23, 24, 28, 29, 30, 33, 34]"
instance_0570.npz,47,17545,17534,19035,1,59.5008,"[0, 1, 2, 3, 5, 6, 8, 9, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 30, 32, 33, 36, 37, 38, 39, 41, 43, 44, 45, 46]"
instance_0571.npz,28,8409,8406,9383,1,15.2308,"[0, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 19, 20, 22, 23, 25, 26, 27]"
instance_0572.npz,46,14132,14132,15671,1,46.3005,"[0, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 17, 18, 20, 21, 22, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 40, 41, 42, 44, 45]"
instance_0573.npz,76,27522,27521,29586,1,143.8798,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 59, 61, 64, 69, 71, 72, 73, 75]"
instance_0574.npz,77,32350,32349,35699,1,169.2494,"[0, 1, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20, 22, 23, 24, 25, 26, 27, 29, 30, 34, 35, 36, 38, 39, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 57, 58, 60, 61, 62, 63, 64, 65, 68, 69, 71, 73, 74, 75]"
instance_0575.npz,83,30795,30790,33572,1,181.1718,"[0, 1, 3, 5, 6, 8, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 29, 30, 31, 32, 35, 37, 38, 39, 40, 41, 44, 45, 46, 47, 48, 49, 50, 51, 55, 56, 57, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72, 75, 77, 78, 79, 81]"
instance_0576.npz,39,13535,13533,15060,1,39.2097,"[1, 5, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 27, 28, 29, 31, 32, 35, 36, 37]"
instance_0577.npz,52,20301,20300,22904,1,70.8506,"[0, 2, 3, 4, 5, 6, 10, 11, 12, 14, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 29, 31, 32, 33, 34, 35, 37, 39, 40, 44, 46, 47, 48, 49, 50, 51]"
instance_0578.npz,91,33210,33210,36437,1,216.3528,"[0, 1, 2, 4, 6, 7, 9, 10, 12, 13, 14, 15, 16, 17, 21, 22, 23, 25, 26, 28, 29, 30, 33, 35, 37, 38, 40, 41, 42, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 56, 58, 59, 60, 62, 64, 66, 67, 69, 70, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 84, 86, 87, 88, 89, 90]"
instance_0579.npz,84,31653,31653,34726,1,193.9932,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 34, 36, 37, 38, 39, 41, 43, 44, 45, 46, 47, 49, 50, 52, 53, 54, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 79, 80, 81, 82, 83]"
instance_0580.npz,79,31537,31532,34593,1,179.3698,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77]"
instance_0581.npz,64,24216,24216,26654,1,110.7109,"[0, 1, 2, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 26, 28, 29, 31, 34, 35, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 60, 61, 62, 63]"
instance_0582.npz,60,25482,25466,26823,1,109.0891,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 27, 28, 29, 30, 31, 33, 36, 38, 39, 40, 42, 43, 45, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
instance_0583.npz,32,12952,12950,14545,1,30.6791,"[0, 2, 4, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]"
